,month,year,brandid,pwid,brandname,productname,name,weight
18417,1,2025,1,1082,TATA Structura,Round_Pipes,15_2.0mm,511.4
18418,1,2025,1,349,TATA Structura,Square_Pipe,50*50*4.0_YST210,7337.9
18419,1,2025,7,410,VIZAG / SAIL,Beam,150*75 STD,10644.3
18420,1,2025,14,319,As Per IS2062,Flat,150*8,5145.4
18421,1,2025,11,1431,AM/NS (Essar),Cheq.Plate,4mm*1250*2500,7600.0
18422,1,2025,11,450,AM/NS (Essar),Plate,16mm*1250*6300,14000.0
18423,1,2025,11,682,AM/NS (Essar),SHEET ,3mm*1250*4270,5500.0
18424,1,2025,17,884,TATA Pipes,Round_Pipes,200_6.0mm,2477.2
18425,1,2025,17,660,TATA Pipes,Round_Pipes,80_C CLASS_4.8mm,10237.6
18426,1,2025,15,188,Rolling,Angle,50*50*6mm,2891.2
18427,1,2025,15,198,Rolling,Angle,75*75*6mm,1823.8999999999999
18428,1,2025,1,46,TATA Structura,Square_Pipe,72*72*4.8_YST210,441.8
18429,1,2025,1,1017,TATA Structura,Square_Pipe,50*25*1.8_YST210,1755.6
18430,1,2025,1,21,TATA Structura,Square_Pipe,25*25*2.0_YST210,4812.0
18431,1,2025,1,760,TATA Structura,Square_Pipe,150*150*3.0_YST210,3969.0
18432,1,2025,9,976,Apollo,Square_Pipe,150*25*1.6_YST210,55.8
18433,1,2025,3,372,Mahavir Steel,Square_Bar,12*12,250.90000000000003
18434,1,2025,5,169,G.D.MALHOTRA,Angle,25*25*5mm,475.2
18435,1,2025,15,251,Rolling,Flat,20*5,75.8
18436,1,2025,1,146,TATA Structura,Square_Pipe,20*20*1.6_YST210,591.6
18437,1,2025,1,964,TATA Structura,Square_Pipe,40*40*1.8_YST210,50.9
18438,1,2025,1,1111,TATA Structura,Square_Pipe,240*120*6.0_YST310,3859.2000000000003
18439,1,2025,1,1025,TATA Structura,Square_Pipe,300*150*6.0_YST310,8620.400000000001
18440,1,2025,1,73,TATA Structura,Square_Pipe,172*92*4.8_YST310,13795.3
18441,1,2025,1,1223,TATA Structura,Square_Pipe,50*25*3.2_YST210,116.6
18442,1,2025,1,56,TATA Structura,Square_Pipe,60*40*3.6_YST210,59.8
18443,1,2025,1,348,TATA Structura,Square_Pipe,50*50*3.2_YST210,2251.6
18444,1,2025,1,1348,TATA Structura,Square_Pipe,150*150*6.0_YST210,2053.8
18445,1,2025,1,132,TATA Structura,Square_Pipe,100*100*4.0_YST210,4278.4
18446,1,2025,11,522,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),31710.0
18447,1,2025,7,188,VIZAG / SAIL,Angle,50*50*6mm,20481.0
18448,1,2025,14,341,As Per IS2062,Flat,300*10,471.00000000000006
18449,1,2025,1,160,TATA Structura,Square_Pipe,80*40*4.0_YST210,2592.0
18450,1,2025,25,1004,TATA GP Pipe ,G.P. Pipe,80*40*1.2mm,132.0
18451,1,2025,25,930,TATA GP Pipe ,G.P. Pipe,96*48*1.6mm,739.2
18452,1,2025,25,652,TATA GP Pipe ,G.P. Pipe,50*50*1.6mm,216.9
18453,1,2025,17,1049,TATA Pipes,Round_Pipes_HD (Mtr),200_4.0mm,385.9
18454,1,2025,17,114,TATA Pipes,Round_Pipes_HD (Mtr),250_5.0mm,198.3
18455,1,2025,1,1349,TATA Structura,Round_Pipes,100_2.9mm,1097.8
18456,1,2025,17,120,TATA Pipes,Round_Pipes_HD (Mtr),350_6.0mm,310.3
18457,1,2025,15,187,Rolling,Angle,50*50*5mm,7716.0
18458,1,2025,15,179,Rolling,Angle,40*40*5mm,1512.0
18459,1,2025,5,260,G.D.MALHOTRA,Flat,32*5,15.6
18460,1,2025,11,570,AM/NS (Essar),Plate,5mm CTL,240.0
18461,1,2025,1,720,TATA Structura,Round_Pipes,25_2.0mm,362.7
18462,1,2025,8,243,Rajuri TMT,TMT,16 MM,738.6
18463,1,2025,17,117,TATA Pipes,Round_Pipes_HD (Mtr),300_5.0mm,707.7
18464,1,2025,17,878,TATA Pipes,Round_Pipes,65_C CLASS_4.5mm,142.8
18465,1,2025,17,821,TATA Pipes,Round_Pipes,32_C CLASS_4.0mm,91.0
18466,1,2025,11,985,AM/NS (Essar),Plate,4.5mm*1830*3050,7400.0
18467,1,2025,11,500,AM/NS (Essar),SHEET ,3mm*1500*6300,10520.0
18468,1,2025,11,714,AM/NS (Essar),Plate,4mm*1250*6300,8000.0
18469,1,2025,11,741,AM/NS (Essar),Plate,20mm*1250*2500,1000.0
18470,1,2025,15,224,Rolling,Channel,75*40 STD,4320.0
18471,1,2025,5,194,G.D.MALHOTRA,Angle,65*65*6mm,69.6
18472,1,2025,8,242,Rajuri TMT,TMT,12 MM,333.70000000000005
18473,1,2025,8,240,Rajuri TMT,TMT,08 MM,1464.0
18474,1,2025,15,229,Rolling,Channel,100*50 MED,21922.400000000005
18475,1,2025,11,430,AM/NS (Essar),Plate,6mm*1500*6300,80550.0
18476,1,2025,1,1272,TATA Structura,Square_Pipe,60*40*3.6_YST310,15931.9
18477,1,2025,1,33,TATA Structura,Square_Pipe,40*40*3.2_YST210,2321.7
18478,1,2025,1,22,TATA Structura,Square_Pipe,25*25*2.6_YST210,4730.4
18479,1,2025,14,304,As Per IS2062,Flat,100*12,902.4
18480,1,2025,17,620,TATA Pipes,Round_Pipes,25_B Class_3.2mm,1012.2
18481,1,2025,11,504,AM/NS (Essar),SHEET ,1.6mm*1250*2500,10500.0
18482,1,2025,14,373,As Per IS2062,Square_Bar,16*16,796.0
18483,1,2025,14,294,As Per IS2062,Flat,75*8,1015.1999999999999
18484,1,2025,14,302,As Per IS2062,Flat,100*8,189.0
18485,1,2025,11,468,AM/NS (Essar),Plate,8mm*1250*6300,2000.0
18486,1,2025,11,1162,AM/NS (Essar),Plate,16mm*2000*6300,21640.0
18487,1,2025,14,709,As Per IS2062,Channel,175*75 STD,5166.0
18488,1,2025,11,1231,AM/NS (Essar),Cheq.Plate,5mm*1250*2500 (Chq.),11480.0
18489,1,2025,1,66,TATA Structura,Square_Pipe,96*48*3.2_YST210,10100.4
18490,1,2025,1,25,TATA Structura,Square_Pipe,32*32*2.6_YST210,1030.6
18491,1,2025,1,44,TATA Structura,Square_Pipe,72*72*3.2_YST210,765.0
18492,1,2025,1,40,TATA Structura,Square_Pipe,60*60*2.9_YST210,362.2
18493,1,2025,1,354,TATA Structura,Square_Pipe,60*40*2.0_YST210,3462.0
18494,1,2025,30,484,AM/NS (CRC),CRC Sheet,0.8mm*1250*2500,24735.0
18495,1,2025,1,36,TATA Structura,Square_Pipe,50*50*2.9_YST210,7996.4
18496,1,2025,7,367,VIZAG / SAIL,Angle,100*100*10mm,4604.599999999999
18497,1,2025,11,1443,AM/NS (Essar),Plate,10mm*1800*6300,2670.0
18498,1,2025,17,986,TATA Pipes,Round_Pipes,300_6.0mm,282.0
18499,1,2025,14,208,As Per IS2062,Angle,100*100*6mm,4305.6
18500,1,2025,11,1391,AM/NS (Essar),Cheq.Plate,2.6mm*1250*2500,255.2
18501,1,2025,11,455,AM/NS (Essar),Plate,5mm*1250*6300,23340.0
18502,1,2025,11,523,AM/NS (Essar),Cheq.Plate,6mm*1250*5000 (Chq.),9960.0
18503,1,2025,11,511,AM/NS (Essar),SHEET ,2.9mm*1250*2500,5628.0
18504,1,2025,1,64,TATA Structura,Square_Pipe,80*40*3.2_YST210,4160.0
18505,1,2025,1,55,TATA Structura,Square_Pipe,60*40*2.9_YST210,500.0
18506,1,2025,14,388,As Per IS2062,Round_Bar,25mm,4638.6
18507,1,2025,14,1434,As Per IS2062,Round_Bar,30 mm,434.0
18508,1,2025,14,413,As Per IS2062,Beam,200*100 STD,6508.0
18509,1,2025,14,415,As Per IS2062,Beam,250*125 STD,7315.2
18510,1,2025,17,644,TATA Pipes,Round_Pipes,50_B Class_3.6mm,5090.6
18511,1,2025,14,303,As Per IS2062,Flat,100*10,2727.6000000000004
18512,1,2025,14,305,As Per IS2062,Flat,100*16,389.5
18513,1,2025,14,270,As Per IS2062,Flat,40*10,148.8
18514,1,2025,14,271,As Per IS2062,Flat,40*12,114.0
18515,1,2025,14,272,As Per IS2062,Flat,40*16,90.0
18516,1,2025,14,279,As Per IS2062,Flat,50*8,113.10000000000001
18517,1,2025,14,281,As Per IS2062,Flat,50*12,423.0
18518,1,2025,14,282,As Per IS2062,Flat,50*16,415.8
18519,1,2025,1,972,TATA Structura,Square_Pipe,100*100*1.6_YST210,1260.0
18520,1,2025,1,164,TATA Structura,Square_Pipe,80*40*2.0_YST210,14203.0
18521,1,2025,1,345,TATA Structura,Square_Pipe,50*50*2.0_YST210,9802.0
18522,1,2025,1,27,TATA Structura,Square_Pipe,40*40*2.0_YST210,6785.400000000001
18523,1,2025,11,1369,AM/NS (Essar),Plate,Base Plate,55.0
18524,1,2025,14,320,As Per IS2062,Flat,150*10,141.6
18525,1,2025,8,241,Rajuri TMT,TMT,10 MM,207.2
18526,1,2025,11,659,AM/NS (Essar),Cheq.Plate,6mm*1500*6300 (Chq.),4700.0
18527,1,2025,16,735,Polish Bar,Polish Bar,R 56mm,116.5
18528,1,2025,16,971,Polish Bar,Polish Bar,Sq 25*25,58.8
18529,1,2025,16,1013,Polish Bar,Polish Bar,Sq 16*16,50.0
18530,1,2025,11,822,AM/NS (Essar),Plate,20mm*2000*6300,7000.0
18531,1,2025,58,1317,EN8 Series,EN8 Series,EN8 R 20mm,1500.0
18532,1,2025,7,194,VIZAG / SAIL,Angle,65*65*6mm,11832.0
18533,1,2025,7,199,VIZAG / SAIL,Angle,75*75*8mm,15087.8
18534,1,2025,7,206,VIZAG / SAIL,Angle,90*90*8mm,3888.0
18535,1,2025,1,624,TATA Structura,Square_Pipe,132*132*4.8_YST210,6912.0
18536,1,2025,11,572,AM/NS (Essar),Plate,10mm CTL,3995.0
18537,1,2025,15,254,Rolling,Flat,25*5,342.0
18538,1,2025,15,372,Rolling,Square_Bar,12*12,1610.2
18539,1,2025,17,819,TATA Pipes,Round_Pipes_HD (Mtr),500_8.0mm,591.8
18540,1,2025,17,817,TATA Pipes,Round_Pipes_HD (Mtr),500_6.0mm,1337.0
18541,1,2025,5,178,G.D.MALHOTRA,Angle,40*40*4mm,259.2
18542,1,2025,1,1250,TATA Structura,Square_Pipe,122*61*3.6_YST310,4560.0
18543,1,2025,13,726,JSW Colouron+,PPGL,Ridge,0.0
18544,1,2025,11,568,AM/NS (Essar),Plate,6mm CTL,160.0
18545,1,2025,11,573,AM/NS (Essar),Plate,12mm CTL,945.0
18546,1,2025,11,505,AM/NS (Essar),SHEET ,1.6mm*910*2500,2131.0
18547,1,2025,1,155,TATA Structura,Square_Pipe,40*40*1.2_YST210,315.0
18548,1,2025,1,142,TATA Structura,Square_Pipe,150*150*5.0_YST210,6847.0
18549,1,2025,1,71,TATA Structura,Square_Pipe,145*82*4.8_YST210,3028.8
18550,1,2025,1,48,TATA Structura,Square_Pipe,80*80*4.0_YST210,1842.2
18551,1,2025,15,673,Rolling,Angle,75*75*5mm,444.0
18552,1,2025,5,223,G.D.MALHOTRA,Channel,70*35,50.4
18553,1,2025,11,436,AM/NS (Essar),Plate,8mm*1500*6300,108800.0
18554,1,2025,14,287,As Per IS2062,Flat,65*8,709.9
18555,1,2025,59,1088,SAIL,Plate,36mm CTL,680.0
18556,1,2025,24,1446,Jindal Steel (JSPL),UC Section,356*368*177,2124.0
18557,1,2025,24,1447,Jindal Steel (JSPL),UC Section,305*305*137,14796.0
18558,1,2025,24,1335,Jindal Steel (JSPL),UC Section,152x152x30,1980.0
18559,1,2025,24,1337,Jindal Steel (JSPL),UC Section,254x254x73,1752.0
18560,1,2025,24,1433,Jindal Steel (JSPL),UC Section,254x254x89,9612.0
18561,1,2025,24,1444,Jindal Steel (JSPL),UC Section,203*203*52,3120.0
18562,1,2025,1,50,TATA Structura,Square_Pipe,50*25*2.0_YST210,1565.8000000000002
18563,1,2025,1,1106,TATA Structura,Square_Pipe,95*25*1.6_YST210,30.0
18564,1,2025,14,418,As Per IS2062,Beam,400*140 STD,7512.0
18565,1,2025,1,1439,TATA Structura,Square_Pipe,300*300*8.0mm_YST310,1328.8
18566,1,2025,1,156,TATA Structura,Square_Pipe,40*40*1.6_YST210,6799.999999999999
18567,1,2025,3,267,Mahavir Steel,Flat,40*5,172.8
18568,1,2025,5,254,G.D.MALHOTRA,Flat,25*5,126.0
18569,1,2025,1,151,TATA Structura,Square_Pipe,32*32*1.6_YST210,1136.6999999999998
18570,1,2025,14,301,As Per IS2062,Flat,100*6,2199.6
18571,1,2025,14,389,As Per IS2062,Round_Bar,32mm,340.7
18572,1,2025,1,131,TATA Structura,Square_Pipe,100*100*3.0_YST210,8861.1
18573,1,2025,47,1371,TATA EZYFIT,EZYFIT,100*55*1.6 Pipe,308.0
18574,1,2025,47,1373,TATA EZYFIT,EZYFIT,135*60*1.6 Pipe,112.0
18575,1,2025,47,1372,TATA EZYFIT,EZYFIT,140*80*2.0 Pipe,80.0
18576,1,2025,1,1024,TATA Structura,Round_Pipes,32_2.2mm,1452.0
18577,1,2025,14,313,As Per IS2062,Flat,125*12,2244.0
18578,1,2025,14,595,As Per IS2062,Flat,250*12,705.0
18579,1,2025,14,216,As Per IS2062,Angle,130*130*12mm,705.0
18580,1,2025,1,596,TATA Structura,Square_Pipe,100*100*6.0_YST310,4872.8
18581,1,2025,1,901,TATA Structura,Square_Pipe,300*200*6.0_YST310,1628.6
18582,1,2025,1,366,TATA Structura,Square_Pipe,50*50*1.2_YST210,1427.4
18583,1,2025,11,466,AM/NS (Essar),Plate,6mm*2000*6300,12000.0
18584,1,2025,17,798,TATA Pipes,Round_Pipes_HD (Mtr),250_6.0mm,472.9
18585,1,2025,1,751,TATA Structura,Square_Pipe,122*61*2.5_YST210,10920.0
18586,1,2025,1,360,TATA Structura,Square_Pipe,72*72*2.9_YST210,6716.0
18587,1,2025,3,229,Mahavir Steel,Channel,100*50 MED,52.2
18588,1,2025,3,226,Mahavir Steel,Channel,75*40 -1.7,244.0
18589,1,2025,1,153,TATA Structura,Square_Pipe,40*20*1.6_YST210,188.5
18590,1,2025,5,269,G.D.MALHOTRA,Flat,40*8,15.0
18591,1,2025,3,271,Mahavir Steel,Flat,40*12,45.6
18592,1,2025,3,375,Mahavir Steel,Square_Bar,25*25,29.5
18593,1,2025,3,179,Mahavir Steel,Angle,40*40*5mm,18.0
18594,1,2025,11,521,AM/NS (Essar),Cheq.Plate,4mm*1250*5000 (Chq.),20890.0
18595,1,2025,1,1262,TATA Structura,Square_Pipe,200*100*5.0_YST310,1068.5
18596,1,2025,5,229,G.D.MALHOTRA,Channel,100*50 MED,1096.2
18597,1,2025,14,289,As Per IS2062,Flat,65*12,146.9
18598,1,2025,14,293,As Per IS2062,Flat,75*6,404.0
18599,1,2025,15,774,Rolling,Flat,50*3,56.599999999999994
18600,1,2025,14,337,As Per IS2062,Flat,250*20,561.0
18601,1,2025,15,384,Rolling,Round_Bar,10mm,48.300000000000004
18602,1,2025,11,495,AM/NS (Essar),SHEET ,3mm*1250*3660,440.0
18603,1,2025,5,193,G.D.MALHOTRA,Angle,65*65*5mm,29.4
18604,1,2025,14,336,As Per IS2062,Flat,250*16,1884.0
18605,1,2025,8,239,Rajuri TMT,TMT,06 MM,417.59999999999997
18606,1,2025,8,742,Rajuri TMT,TMT,Bwire,10.0
18607,1,2025,8,244,Rajuri TMT,TMT,20 MM,147.9
18608,1,2025,11,1357,AM/NS (Essar),Plate,5mm*1500*3050,1110.0
18609,1,2025,46,1139,Other,Plate,80mm CTL,14300.0
18610,1,2025,3,401,Mahavir Steel,Beam,100*50 STD,288.0
18611,1,2025,14,407,As Per IS2062,Beam,125*70 STD,624.0
18612,1,2025,1,352,TATA Structura,Square_Pipe,60*40*1.6_YST210,937.4
18613,1,2025,46,754,Other,Plate,28mm CTL,2100.0
18614,1,2025,11,1165,AM/NS (Essar),Cheq.Plate,2.6mm*1250*6100 (Chq.),680.0
18615,1,2025,11,1366,AM/NS (Essar),Cheq.Plate,2.8mm*1250*2500 (Chq.),76.0
18616,1,2025,11,1367,AM/NS (Essar),Cheq.Plate,2.8mm*1250*5000 (Chq.),4310.0
18617,1,2025,11,1172,AM/NS (Essar),Cheq.Plate,6mm*1250*2500 (Chq.),1860.0
18618,1,2025,16,1301,Polish Bar,Polish Bar,R 19mm,100.8
18619,1,2025,14,368,As Per IS2062,Angle,130*130*10mm,118.2
18620,1,2025,14,312,As Per IS2062,Flat,125*10,999.5999999999999
18621,1,2025,1,992,TATA Structura,Square_Pipe,240*120*5.0_YST310,4293.0
18622,1,2025,1,1251,TATA Structura,Square_Pipe,122*61*4.5_YST310,9934.3
18623,1,2025,1,137,TATA Structura,Square_Pipe,96*48*2.9_YST210,4595.6
18624,1,2025,7,1136,VIZAG / SAIL,NPB SECTION,600x220x122,7812.0
18625,1,2025,14,410,As Per IS2062,Beam,150*75 STD,2750.0
18626,1,2025,14,330,As Per IS2062,Flat,200*16,903.6
18627,1,2025,11,499,AM/NS (Essar),SHEET ,3mm*1500*3050,8490.0
18628,1,2025,14,342,As Per IS2062,Flat,300*12,1169.8
18629,1,2025,14,335,As Per IS2062,Flat,250*10,117.7
18630,1,2025,13,1386,JSW Colouron+,PPGL,0.45 CC AZ 150 GSM,3827.5
18631,1,2025,51,1239,TATA,Screw,55mm,0.0
18632,1,2025,25,663,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,69.6
18633,1,2025,25,674,TATA GP Pipe ,G.P. Pipe,80*40*2.0mm,43.2
18634,1,2025,25,1046,TATA GP Pipe ,G.P. Pipe,50*25*1.4mm,10.2
18635,1,2025,25,653,TATA GP Pipe ,G.P. Pipe,60*40*1.6mm,145.0
18636,1,2025,25,1008,TATA GP Pipe ,G.P. Pipe,60*40*1.2mm,33.3
18637,1,2025,1,65,TATA Structura,Square_Pipe,80*40*4.8_YST310,423.90000000000003
18638,1,2025,14,274,As Per IS2062,Flat,40*25,47.4
18639,1,2025,14,316,As Per IS2062,Flat,125*25,147.0
18640,1,2025,1,598,TATA Structura,Square_Pipe,145*82*4.0_YST210,4079.0
18641,1,2025,11,1355,AM/NS (Essar),Plate,8mm*1500*3050,1450.0
18642,1,2025,14,333,As Per IS2062,Flat,250*6,641.2
18643,1,2025,1,147,TATA Structura,Square_Pipe,20*20*2.0_YST210,3392.3
18644,1,2025,11,575,AM/NS (Essar),Plate,20mm CTL,460.0
18645,1,2025,17,1068,TATA Pipes,Round_Pipes,350_8.0mm,1647.8
18646,1,2025,59,576,SAIL,Plate,25mm CTL,4070.0
18647,1,2025,11,1403,AM/NS (Essar),Plate,16mm CTL,2035.0
18648,1,2025,11,501,AM/NS (Essar),SHEET ,3.15mm*1250*2500,3000.0
18649,1,2025,8,245,Rajuri TMT,TMT,25 MM,277.3
18650,1,2025,14,391,As Per IS2062,Round_Bar,40mm,1177.5
18651,1,2025,3,254,Mahavir Steel,Flat,25*5,36.0
18652,1,2025,7,1096,VIZAG / SAIL,NPB SECTION,450x190x78,5490.0
18653,1,2025,7,209,VIZAG / SAIL,Angle,100*100*8mm,7260.0
18654,1,2025,24,1037,Jindal Steel (JSPL),Channel,250*82 STD,2124.0
18655,1,2025,15,167,Rolling,Angle,25*25*3mm,106.0
18656,1,2025,11,1171,AM/NS (Essar),Cheq.Plate,3mm*1250*2500 (Chq.),2880.0
18657,1,2025,15,1435,Rolling,Channel,100*50 L,1248.0
18658,1,2025,15,178,Rolling,Angle,40*40*4mm,648.0
18659,1,2025,1,130,TATA Structura,Square_Pipe,100*100*2.5_YST210,535.6999999999999
18660,1,2025,1,563,TATA Structura,Square_Pipe,50*25*1.2_YST210,426.0
18661,1,2025,1,361,TATA Structura,Square_Pipe,75*25*1.6_YST210,499.8
18662,1,2025,1,123,TATA Structura,Round_Pipes,40_2mm,363.5
18663,1,2025,15,186,Rolling,Angle,50*50*4mm,486.0
18664,1,2025,15,170,Rolling,Angle,30*30*3mm,84.0
18665,1,2025,11,453,AM/NS (Essar),Plate,20mm*1500*6300,4540.0
18666,1,2025,1,1247,TATA Structura,Square_Pipe,113*113*4.8_YST310,1099.6
18667,1,2025,11,508,AM/NS (Essar),SHEET ,2.5mm*1250*2500,4815.0
18668,1,2025,14,412,As Per IS2062,Beam,175*85 STD,1934.0
18669,1,2025,7,389,VIZAG / SAIL,Round_Bar,32mm,681.5
18670,1,2025,7,238,VIZAG / SAIL,Channel,400*100 STD,9913.2
18671,1,2025,1,119,TATA Structura,Round_Pipes,32_1.6mm,5725.0
18672,1,2025,25,646,TATA GP Pipe ,G.P. Pipe,25*25*1.6mm,382.79999999999995
18673,1,2025,17,643,TATA Pipes,Round_Pipes,65_B Class_3.6mm,770.9000000000001
18674,1,2025,46,241,Other,TMT,10 MM,17000.0
18675,1,2025,46,243,Other,TMT,16 MM,38000.0
18676,1,2025,14,417,As Per IS2062,Beam,350*140 STD,4443.6
18677,1,2025,15,226,Rolling,Channel,75*40 -1.7,5124.4
18678,1,2025,15,194,Rolling,Angle,65*65*6mm,2309.6
18679,1,2025,21,781,MSL Seamless,Seamless Pipe,150_Sch80_10.97mm,17875.2
18680,1,2025,21,779,MSL Seamless,Seamless Pipe,100_Sch80_8.56mm,3348.0
18681,1,2025,14,295,As Per IS2062,Flat,75*10,247.8
18682,1,2025,1,1246,TATA Structura,Square_Pipe,100*100*5.0_YST310,10000.0
18683,1,2025,7,1095,VIZAG / SAIL,NPB SECTION,400x180x66,804.0
18684,1,2025,1,31,TATA Structura,Square_Pipe,40*40*2.6_YST210,1246.8999999999999
18685,1,2025,1,599,TATA Structura,Square_Pipe,150*150*4.0_YST210,4840.0
18686,1,2025,1,869,TATA Structura,Round_Pipes,25_1.6mm,2037.5
18687,1,2025,1,356,TATA Structura,Square_Pipe,60*60*2.0_YST210,218.4
18688,1,2025,1,149,TATA Structura,Square_Pipe,25*25*1.2_YST210,1461.2
18689,1,2025,1,904,TATA Structura,Square_Pipe,95*25*2.0_YST210,444.4
18690,1,2025,15,225,Rolling,Channel,75*40 -1.9,860.0
18691,1,2025,17,98,TATA Pipes,Round_Pipes (Mtr),80_B CLASS_4.0mm,189.6
18692,1,2025,30,491,AM/NS (CRC),CRC Sheet,2mm*1250*2500,7750.0
18693,1,2025,11,1354,AM/NS (Essar),SHEET ,3.5mm*1250*3050,636.0
18694,1,2025,15,199,Rolling,Angle,75*75*8mm,500.0
18695,1,2025,1,1261,TATA Structura,Square_Pipe,200*100*4.0_YST310,4757.2
18696,1,2025,1,1269,TATA Structura,Square_Pipe,50*50*3.6_YST310,5186.55
18697,1,2025,1,1124,TATA Structura,Round_Pipes,25_2.9mm,2283.6
18698,1,2025,1,1074,TATA Structura,Round_Pipes,32_2.9mm,3283.5
18699,1,2025,16,532,Polish Bar,Polish Bar,R 38mm,54.0
18700,1,2025,11,471,AM/NS (Essar),Plate,8mm*2000*6300,25000.0
18701,1,2025,11,442,AM/NS (Essar),Plate,10mm*2000*6300,15000.0
18702,1,2025,7,417,VIZAG / SAIL,Beam,350*140 STD,9204.6
18703,1,2025,7,236,VIZAG / SAIL,Channel,300*90 STD,18767.0
18704,1,2025,1,1282,TATA Structura,Square_Pipe,72*72*4.8_YST310,2700.0
18705,1,2025,11,1295,AM/NS (Essar),Cheq.Plate,10mm*1250*6300 (Chq.),1980.0
18706,1,2025,30,493,AM/NS (CRC),CRC Sheet,3mm*1250*2500,3000.0
18707,1,2025,1,1286,TATA Structura,Square_Pipe,80*80*4.0_YST310,7430.0
18708,1,2025,32,1392,AM/NS(CC),Centring Plate,2FT X 3FT,3000.0
18709,1,2025,1,69,TATA Structura,Square_Pipe,122*61*4.5_YST210,7128.0
18710,1,2025,1,59,TATA Structura,Square_Pipe,66*33*2.9_YST210,1221.0
18711,1,2025,14,401,As Per IS2062,Beam,100*50 STD,480.0
18712,1,2025,1,39,TATA Structura,Square_Pipe,60*60*2.6_YST210,4254.6
18713,1,2025,1,49,TATA Structura,Square_Pipe,80*80*4.8_YST310,1369.6
18714,1,2025,1,32,TATA Structura,Square_Pipe,40*40*2.9_YST210,2311.2
18715,1,2025,11,1309,AM/NS (Essar),Cheq.Plate,10mm CTL (Chq.),750.0
18716,1,2025,17,600,TATA Pipes,Round_Pipes,100_B CLASS_4.5mm,732.0
18717,1,2025,17,661,TATA Pipes,Round_Pipes,50_C CLASS_4.5mm,260.0
18718,1,2025,1,1271,TATA Structura,Square_Pipe,50*50*4.5_YST310,10000.0
18719,1,2025,7,1135,VIZAG / SAIL,NPB SECTION,500x200x91,5130.0
18720,1,2025,3,260,Mahavir Steel,Flat,32*5,163.8
18721,1,2025,1,1293,TATA Structura,Square_Pipe,96*48*4.0_YST310,295.9
18722,1,2025,1,1280,TATA Structura,Square_Pipe,72*72*3.2_YST310,1045.2
18723,1,2025,1,136,TATA Structura,Square_Pipe,96*48*2.5_YST210,9476.8
18724,1,2025,1,54,TATA Structura,Square_Pipe,60*40*2.6_YST210,1678.5
18725,1,2025,1,1285,TATA Structura,Square_Pipe,80*80*3.2_YST310,1937.6000000000001
18726,1,2025,11,478,AM/NS (Essar),Plate,4mm*1830*3050,3220.0
18727,1,2025,11,456,AM/NS (Essar),Plate,5mm*1830*3050,3910.0
18728,1,2025,11,762,AM/NS (Essar),SHEET ,1.6mm*900*600,2000.0
18729,1,2025,1,62,TATA Structura,Square_Pipe,80*40*2.6_YST210,5193.699999999999
18730,1,2025,7,1450,VIZAG / SAIL,WPB SECTION,160*160*30.44,4931.3
18731,1,2025,7,200,VIZAG / SAIL,Angle,75*75*10mm,6464.0
18732,1,2025,11,520,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),1480.0
18733,1,2025,17,93,TATA Pipes,Round_Pipes (Mtr),50_C CLASS_4.5mm,1822.1000000000001
18734,1,2025,17,84,TATA Pipes,Round_Pipes (Mtr),25_C CLASS_4.0mm,251.1
18735,1,2025,17,81,TATA Pipes,Round_Pipes (Mtr),20_C CLASS_3.2mm,86.9
18736,1,2025,17,78,TATA Pipes,Round_Pipes (Mtr),15_C CLASS_3.2mm,72.8
18737,1,2025,60,823,JSW GP Sheet,G.P. Sheet,2mm*1250*2500,250.0
18738,1,2025,51,1378,TATA,Welding Rod,(3.15mmX350mm) NO-10  (1 Box),0.0
18739,1,2025,40,991,PC Lite,PPGL,P.C.Sheet 2.0mm,0.0
18740,1,2025,7,208,VIZAG / SAIL,Angle,100*100*6mm,1766.4
18741,1,2025,11,465,AM/NS (Essar),Plate,6mm*1830*6300,560.0
18742,1,2025,15,223,Rolling,Channel,70*35,75.6
18743,1,2025,11,1056,AM/NS (Essar),SHEET ,2mm*1500*2500,120.0
18744,1,2025,11,510,AM/NS (Essar),SHEET ,2mm*910*2500,5199.0
18745,1,2025,11,435,AM/NS (Essar),Plate,5mm*1500*6300,47125.0
18746,1,2025,17,987,TATA Pipes,Round_Pipes,200_5.0mm,600.0
18747,1,2025,25,907,TATA GP Pipe ,G.P. Pipe,50*50*2.0mm,4000.0
18748,1,2025,25,675,TATA GP Pipe ,G.P. Pipe,40*40*2.0mm,6000.0
18749,1,2025,1,138,TATA Structura,Square_Pipe,96*48*3.6_YST210,1149.0
18750,1,2025,11,473,AM/NS (Essar),Plate,4mm*1000*3050,100.0
18751,1,2025,11,509,AM/NS (Essar),SHEET ,2.5mm*1250*3650,2000.0
18752,1,2025,14,298,As Per IS2062,Flat,75*20,1424.8
18753,1,2025,11,1358,AM/NS (Essar),Plate,5mm*1500*3870,4300.0
18754,1,2025,14,1034,As Per IS2062,Round_Bar,28mm,500.0
18755,1,2025,17,612,TATA Pipes,Round_Pipes,150_B Class_4.8mm,317.9
18756,1,2025,17,658,TATA Pipes,Round_Pipes,40_B CLASS_3.2mm,42.8
